"id","course_id","quarter","start_time","end_time","monday","tuesday","wednesday","thursday","friday","location","primary_instructor_id","primary_instructor_name","instructors"
"808c55aa-c806-4eec-9b62-f38b8e99adf5","105644","winter","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 200","nick","Nick Parlante","[""nick"", ""cornwall""]"
"be20ed14-23b3-4f06-96b8-a15e3cc76f2d","105644","spring","11:30:00 AM","12:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 200","cpiech","Chris Piech","[""sahami"", ""cpiech"", ""cornwall""]"
"036db4cb-4317-4563-8c00-72fc3080e0d5","105644","summer","1:30:00 PM","2:45:00 PM","False","True","False","True","True","Skilling Auditorium","fmcerk","Frankie Cerkvenik","[""fmcerk"", ""ecyfemi""]"
"8d4a2318-bc6c-4cc9-b025-f94b8ac65370","221634","fall","12:30:00 PM","1:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 201","poohbear","Jerry Cain","[""poohbear"", ""jdkula""]"
"40d43699-54bd-409a-9a62-706020bf6814","105645","fall","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 200","cbl","Cynthia Lee","[""zelenski"", ""cbl"", ""neelk"", ""ericbear""]"
"236d7d9e-6e20-4f25-8ee5-7933996fb90f","105645","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","True","Bishop Auditorium","htiek","Keith Schwarz","[""htiek"", ""neelk""]"
"527b4e3b-0c73-4c66-8378-b7e4ec3b91e6","105645","spring","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 200","cgregg","Christopher Gregg","[""neelk"", ""cgregg""]"
"6a5ae7e9-c4a4-45e7-bec3-5c8c884b0c5e","105645","summer","1:30:00 PM","2:45:00 PM","True","True","True","True","True","NVIDIA Auditorium","cornwall","Elyse Cornwall","[""amritak"", ""cornwall""]"
"16481542-0ec3-4893-87b6-4098e080f734","219608","spring","12:30:00 PM","1:20:00 PM","True","False","True","False","True","370-370","psyoung","Patrick Young","[""khuang2"", ""kaitlee"", ""psyoung""]"
"4cbb51fe-aaba-4a8b-8e9e-6218f8abb3f2","105649","fall","10:30:00 AM","11:20:00 AM","True","False","True","False","True","NVIDIA Auditorium","poohbear","Jerry Cain","[""poohbear"", ""jyshih"", ""ak33"", ""joel101"", ""ccheng18"", ""dchung22"", ""fmcerk"", ""ehiguera"", ""nmailan"", ""ryantjj"", ""tgale"", ""dgarcia6"", ""mharvill"", ""toriqiu"", ""rebelsky"", ""jagritid"", ""ofure"", ""mworrel""]"
"96011da1-2ca8-4d77-8b30-fc0da672d191","105649","winter","11:30:00 AM","1:20:00 PM","True","False","False","False","True","NVIDIA Auditorium","cgregg","Christopher Gregg","[""adbrad5"", ""ccheng18"", ""dchung22"", ""fmcerk"", ""jchen18"", ""advaya"", ""toriqiu"", ""batelaan"", ""rebelsky"", ""jagritid"", ""amkansal"", ""mworrel"", ""jinang"", ""cgregg""]"
"cde8bb82-5046-4660-a8b8-ca6b3f9e34c3","105649","spring","1:30:00 PM","2:20:00 PM","True","False","True","False","True","NVIDIA Auditorium","jagritid","Jagriti Dixit","[""troccoli"", ""adbrad5"", ""ccheng18"", ""dchung22"", ""fmcerk"", ""jchen18"", ""ehiguera"", ""nmailan"", ""advaya"", ""toriqiu"", ""rebelsky"", ""jagritid"", ""mworrel""]"
"5116544b-3a90-4df0-add9-88ad36c5972e","105649","summer","3:00:00 PM","4:15:00 PM","True","False","True","False","True","NVIDIA Auditorium","akeppler","Adam Keppler","[""joel101"", ""akeppler""]"
"56d15ff0-9f26-4d2e-87a3-3fc2e48e0fe7","216469","fall","1:30:00 PM","3:20:00 PM","True","False","False","False","True","380-380D","cgregg","Christopher Gregg","[""mapau"", ""blakemj"", ""cgregg""]"
"ba40a3c2-714e-487c-885a-24d8165427f5","216469","winter","10:30:00 AM","12:20:00 PM","True","False","False","False","True","Hewlett Teaching Center Rm 101","pmh","Pat Hanrahan","[""zelenski"", ""mapau"", ""kmehall"", ""pmh""]"
"cab520c1-2f4b-4601-952e-529bb1f577c4","105650","winter","3:00:00 PM","4:20:00 PM","False","True","False","True","False","Skilling Auditorium","psyoung","Patrick Young","[""prushton"", ""khuang2"", ""kaitlee"", ""bharatkh"", ""psyoung""]"
"92115bfa-b1a5-4282-bdd5-f14b911a39c8","208528","fall","3:00:00 PM","4:20:00 PM","True","False","True","False","True","NVIDIA Auditorium","cpiech","Chris Piech","[""cpiech"", ""selwin"", ""yonatano"", ""linkewei"", ""jsong5"", ""ishira00"", ""mdelle1"", ""kcheng18"", ""smaran"", ""varunt"", ""yatagait"", ""jkadie"", ""cathyz"", ""kcochran"", ""jamejia""]"
"14a82e12-d85f-4243-a825-81cb68f3e86f","208528","winter","3:00:00 PM","4:20:00 PM","True","False","True","False","True","NVIDIA Auditorium","poohbear","Jerry Cain","[""poohbear"", ""selwin"", ""yonatano"", ""linkewei"", ""jsong5"", ""joel101"", ""kcheng18"", ""varunt"", ""mharvill"", ""chendiw"", ""jamejia""]"
"a35b4b71-d043-4b3c-add9-76c204f6f97f","208528","spring","10:30:00 AM","11:50:00 AM","True","False","True","False","True","Cemex Auditorium","jamejia","Jacob Mejia","[""poohbear"", ""neigbe"", ""selwin"", ""yonatano"", ""linkewei"", ""jsong5"", ""joel101"", ""kcheng18"", ""varunt"", ""mharvill"", ""jamejia""]"
"c3aabadf-f490-4a92-b2c5-9b024c694a9f","208528","summer","3:00:00 PM","4:15:00 PM","True","False","True","False","True","Skilling Auditorium","jsong5","Will Song","[""yunsung"", ""jsong5""]"
"b36919a9-e781-4f5e-8662-f2f6ed7afbff","222860","fall","11:30:00 AM","12:20:00 PM","True","False","True","False","True","STLC 111","troccoli","Nick Troccoli","[""troccoli"", ""tmaster"", ""kmehall"", ""swayamp"", ""nikhilvr"", ""brianamb"", ""sumerk"", ""xyz99"", ""parthiv"", ""bharatkh"", ""prat1019"", ""marchini""]"
"e5fb88ae-eb4e-4c31-807f-6eea68b98422","222860","winter","1:30:00 PM","2:20:00 PM","True","False","True","False","True","NVIDIA Auditorium","troccoli","Nick Troccoli","[""troccoli"", ""ygovil"", ""ardenma"", ""swayamp"", ""jdkula"", ""nikhilvr"", ""tankevin"", ""brianamb"", ""sumerk"", ""dgarcia6"", ""xyz99"", ""anjalirg"", ""saumg"", ""gorelik"", ""marchini""]"
"ca7d1088-82cb-4f38-97ef-519b87ee59c2","222860","spring","11:30:00 AM","12:20:00 PM","True","False","True","False","True","Gates B1","ouster","John Ousterhout","[""swayamp"", ""adrazen"", ""michcat"", ""sumerk"", ""gorelik"", ""marchini"", ""ouster""]"
"9a44ed3b-03c7-46cb-9e9b-b30a362373c8","223487","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Skilling Auditorium","uun","David Mazieres","[""uun"", ""joshcho"", ""swads"", ""senyu"", ""michcat"", ""etalius"", ""aselvara""]"
"da68958b-2e46-4122-a4bd-2a99b7cc1875","208511","winter","3:00:00 PM","4:20:00 PM","False","True","False","True","False","Hewlett Teaching Center 200","jurafsky","Dan Jurafsky","[""jurafsky"", ""dslim"", ""ahardy"", ""neigbe"", ""nikhar"", ""lowbaj21"", ""selinons"", ""hylee719"", ""dmbm0830"", ""jenhe"", ""angezhao"", ""nguyenjd"", ""mcxu2000"", ""anoosh22"", ""deveshi"", ""awang23"", ""tolu316""]"
"42edee67-0555-4489-b18b-0fd741ff9312","212763","winter","9:30:00 AM","10:50:00 AM","False","False","True","False","False","Hewlett Teaching Center 103","younes","Younes Bensouda Mourri","[""ayn"", ""younes"", ""hassanf""]"
"13424d75-21b9-49bb-93d6-74f37d4913d1","214905","fall","1:30:00 PM","2:50:00 PM","False","True","False","True","False","McMurtry Art Building Oshman","agaidon","Adrien Gaidon","[""jniebles"", ""amoore5"", ""nguyenjd"", ""anoosh22"", ""aroram8"", ""zhuoyih"", ""anshk"", ""agaidon""]"
"e9161bed-68f2-4a54-a704-4319cca6f1bc","225015","spring","1:30:00 PM","2:50:00 PM","False","True","False","True","False","530-127","dmrussel","Daniel Russell","[""norvig"", ""dmrussel""]"
"7c3dea21-6a89-461d-a1b5-c96481b49ba5","219709","winter","5:30:00 PM","7:20:00 PM","False","True","False","True","False","Y2E2 111","engler","Dawson, Engler","[""engler""]"
"514e4a11-5122-4654-8432-a2294fd00074","208516","winter","9:30:00 AM","10:20:00 AM","True","False","True","False","True","Gates B1","mendel","Mendel Rosenblum","[""anhng"", ""germans"", ""nmailan"", ""dstratak"", ""kexuzhou"", ""zidi"", ""kpatt"", ""mendel""]"
"38b50d3d-bf7b-4f77-aa04-53fddb1732e1","208516","spring","10:30:00 AM","11:20:00 AM","True","False","True","False","True","Skilling Auditorium","mendel","Mendel Rosenblum","[""kmahmed"", ""anhng"", ""germans"", ""dstratak"", ""akavin"", ""kpatt"", ""mendel""]"
"09582446-88ac-490d-b8bf-8db4d1585bfc","105672","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Gates B1","kjolstad","Fredrik Kjoelstad","[""owhsu"", ""swads"", ""tigu"", ""rohany"", ""elin24"", ""kjolstad""]"
"859527c0-4df2-4231-92f2-3bca7b1dc541","207524","spring","11:30:00 AM","12:20:00 PM","True","False","True","False","True","Skilling Auditorium","yhdeng","Yuhan Deng","[""winstein"", ""nkunjal"", ""amontema"", ""cdenicol"", ""etalius"", ""gyuan"", ""icykip"", ""yhdeng"", ""carson""]"
"41164f36-9466-4b2a-9e4f-d80ed7f35556","105675","fall","4:30:00 PM","5:50:00 PM","False","True","False","True","False","NVIDIA Auditorium","shiva","Narayanan Shivakumar","[""shiva"", ""zhouc"", ""tinally"", ""jahchuen"", ""deveshi"", ""vmohanty"", ""abadrina"", ""kexuzhou"", ""srnangi"", ""amkansal"", ""aman0456"", ""alirehan"", ""tolu316"", ""sharonal"", ""jinang"", ""abhinavg""]"
"e5997bff-20db-4814-8e83-07356d56b829","105676","fall","1:30:00 PM","3:20:00 PM","True","False","True","False","False","Bishop Auditorium","landay","James Landay","[""landay"", ""jiannaso"", ""msrikant"", ""navaha"", ""kaitlee"", ""mcxu2000"", ""aknair"", ""ejyang""]"
"7c0b11c4-45ee-4be4-9acf-6debdf940e2c","105678","fall","12:00:00 PM","1:20:00 PM","False","True","False","True","False","NVIDIA Auditorium","rfedkiw","Ron Fedkiw","[""sjobalia"", ""allielit"", ""kevli016"", ""demiguo"", ""domens"", ""lzhu21"", ""dcruz21"", ""selinons"", ""jiwonlee"", ""vinitac"", ""frankim"", ""natashao"", ""nikesh01"", ""awang23"", ""yilinwu"", ""maxfit"", ""makintan"", ""rqwang"", ""yurensun"", ""khsu18"", ""rfedkiw""]"
"63695c6f-3f58-41cd-8688-0d834a9cbe9a","105678","summer","12:00:00 PM","1:15:00 PM","False","True","False","True","False","Gates B1","kevli016","Kevli Li","[""sjobalia"", ""kevli016""]"
"854e43ad-80d2-4466-83fe-4245e83d28f3","105679","fall","10:30:00 AM","11:50:00 AM","False","True","False","True","False","NVIDIA Auditorium","kunle","Oyekunle Olukotun","[""kayvonf"", ""setaluri"", ""jamesh93"", ""swads"", ""ardenma"", ""keshav2"", ""pranil"", ""edhschen"", ""kunle""]"
"699c38d2-0fe9-4586-8285-4e56ffea26f4","220570","spring","1:30:00 PM","2:50:00 PM","False","True","False","True","False","370-370","gullible","Michael Genesereth","[""mirandan"", ""jackylin"", ""pjames27"", ""atandel"", ""nguyenjd"", ""gullible""]"
"7085d806-da5d-4609-a181-e8dfa44db1cc","221630","spring","3:00:00 PM","4:20:00 PM","True","False","True","False","False","Skilling Auditorium","stamos","Alex Stamos","[""hylee719"", ""jkadie"", ""hannayip"", ""absibabs"", ""akdash"", ""stamos""]"
"04b06b41-5191-43c3-9773-aaca207d3993","224168","winter","11:30:00 AM","1:20:00 PM","False","False","False","True","False","380-380C","abbottm","Michael Abbott","[""abbottm"", ""makintan""]"
"33e9bcd2-ce77-4455-b13b-0d6c14f1d7a6","105682","fall","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Skilling Auditorium","omreing","Omer Reingold","[""omreing"", ""arthurlh"", ""callumb"", ""fgodoy"", ""zidi"", ""saumg""]"
"2bcbdba5-30ce-49b0-bea6-13a717bd3797","201639","spring","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Gates B1","zakird","Zakir Durumeric","[""rharris3"", ""hosono"", ""rcowen"", ""brianamb"", ""lkmsf"", ""akram"", ""amohamdy"", ""stao18"", ""dabo"", ""zakird""]"
"a23ddbe3-8f76-493c-911b-2b9abc7acaba","105684","fall","1:30:00 PM","2:50:00 PM","False","True","False","True","False","NVIDIA Auditorium","gullible","Michael Genesereth","[""ahardy"", ""anusri"", ""hassanf"", ""pjames27"", ""jesslec"", ""asingh13"", ""sj99"", ""gullible""]"
"58a11cfa-1df8-4df5-a60b-024d692843fd","105687","fall","10:30:00 AM","11:50:00 AM","False","False","False","False","True","Bishop Auditorium","aviad","Aviad Rubinstein","[""aviad"", ""dixit5"", ""ivillar"", ""jchens"", ""ziangliu"", ""mishai"", ""lkmsf"", ""kianna"", ""ekorkmaz"", ""shubhamj"", ""yushenlu""]"
"0ad720b7-2dff-4522-a606-7f48f8dff34a","105687","fall","10:30:00 AM","11:50:00 AM","True","False","True","False","False","Skilling Auditorium","aviad","Aviad Rubinstein","[""aviad"", ""dixit5"", ""ivillar"", ""jchens"", ""ziangliu"", ""mishai"", ""lkmsf"", ""kianna"", ""ekorkmaz"", ""shubhamj"", ""yushenlu""]"
"1e2c42b8-5619-41e4-9d71-5647d5489599","105687","winter","9:30:00 AM","11:20:00 AM","True","False","True","False","False","NVIDIA Auditorium","anari","Nima Anari","[""charikar"", ""anari"", ""dixit5"", ""ivillar"", ""jeffhu"", ""avelu"", ""amritapv"", ""tobiasfr"", ""hahntrn"", ""brn"", ""jhaochen"", ""atwang"", ""rishu"", ""shubhamj"", ""yushenlu"", ""fgodoy"", ""rishia"", ""rthomp""]"
"7838585f-c5a9-469a-88fc-0f120d1969eb","105687","spring","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Bishop Auditorium","marykw","Mary Wootters","[""sophials"", ""marykw"", ""dixit5"", ""ivillar"", ""jeffhu"", ""ghugh"", ""amritapv"", ""callumb"", ""yuzu"", ""ksu20841"", ""mcxu2000"", ""adityaag"", ""anoosh22"", ""hahntrn"", ""wxd"", ""melinda7"", ""rparada"", ""bharatkh"", ""srnangi"", ""yct1998"", ""rishu"", ""shubhamj"", ""fgodoy"", ""saumg"", ""rqwang"", ""tathagat"", ""rthomp""]"
"e01dc4d2-6d53-45c6-ad96-55255c5f0040","105687","summer","10:30:00 AM","12:15:00 PM","True","False","True","False","True","Skilling Auditorium","mishai","Misha Ivkov","[""mishai""]"
"21ee6d09-d6f9-46c0-a44d-81a6b31b7410","214816","spring","3:00:00 PM","4:20:00 PM","False","True","False","True","False","200-034","htiek","Keith Schwarz","[""htiek"", ""tankevin""]"
"ad6f294e-9125-4d58-8fa6-b6bcb6fb9234","215686","spring","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Skilling Auditorium","gvaliant","Gregory Valiant","[""gvaliant"", ""csohn"", ""armaun"", ""sagoyal"", ""tobiasfr"", ""mglasgow"", ""shreyaa"", ""swastika""]"
"06d4c3e1-1245-47a0-92a7-191b406ccfde","207196","winter","10:30:00 AM","12:20:00 PM","True","False","True","False","False","School of Medicine Room","bejerano","Gill Bejerano","[""wukevin"", ""bejerano""]"
"d92535f8-32ee-4d1f-8d10-3ef8d0b41fe7","224617","fall","1:30:00 PM","4:20:00 PM","False","True","False","True","False","300-300","cwodtke","Christina Wodtke","[""cwodtke"", ""kgjert"", ""shanaeh"", ""yjulloa"", ""rosalg""]"
"7849bc3b-154d-48b8-9685-64265abdbf82","221395","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","True","Cemex Auditorium","jweinst","Jeremy Weinstein","[""sahami"", ""reich"", ""kotov"", ""joyachen"", ""dludeke"", ""ak33"", ""lpistol"", ""adrazen"", ""evanir"", ""baom"", ""khattmu"", ""ewisner"", ""bitter"", ""ekorkmaz"", ""jdeasy3"", ""aminsk"", ""asvinod"", ""yilinwu"", ""sj99"", ""gwalker3"", ""jweinst""]"
"799c7931-326f-47ed-9516-96c949759636","221396","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","True","Departmental Room","jweinst","Jeremy Weinstein","[""sahami"", ""reich"", ""kotov"", ""joyachen"", ""dludeke"", ""ak33"", ""adrazen"", ""evanir"", ""baom"", ""khattmu"", ""ewisner"", ""bitter"", ""ekorkmaz"", ""jdeasy3"", ""asvinod"", ""yilinwu"", ""sj99"", ""gwalker3"", ""jweinst""]"
"6a7c81fc-5f8e-4ef9-bf7c-89e97fe1be06","217654","fall","4:30:00 PM","5:50:00 PM","False","False","True","False","False","160-127","jocelyng","Jocelyn Goldfein","[""mauria"", ""jocelyng""]"
"ab4ee608-91bb-4cf5-9946-4f496e558e36","202289","summer","1:30:00 PM","3:30:00 PM","False","True","False","True","False","Gates B1","psyoung","Patrick Young","[""psyoung""]"
"a91646d9-016d-47d9-8157-69392c7fd074","208582","spring","4:30:00 PM","5:50:00 PM","True","False","True","False","False","200-002","phegarty","Paul Hegarty","[""phegarty"", ""lzhu21"", ""yichinh""]"
"47b248ef-c280-4240-a636-a23250434473","218561","spring","3:00:00 PM","4:20:00 PM","False","True","False","True","False","420-040","mchang91","Michael Chang","[""mchang91"", ""cmoffitt"", ""selinons"", ""caom"", ""makintan"", ""tolu316""]"
"54b9e4c9-bf41-49b2-9667-b638e4d7086c","105705","winter","12:30:00 PM","1:20:00 PM","True","False","True","False","True","Departmental Room","gretzky","Jay Borenstein","[""gretzky"", ""jtieshue"", ""ehiguera"", ""fedez"", ""amohamdy"", ""elee0324"", ""jahchuen"", ""cathyz""]"
"f4760f8f-2745-49f5-84a1-8f3c1bdfbd9a","105705","spring","12:30:00 PM","1:20:00 PM","True","False","True","False","False","Lathrop 282","gretzky","Jay Borenstein","[""gretzky"", ""jdkula"", ""jtieshue"", ""fedez"", ""cathyz""]"
"7b20611e-5bfb-4b5a-a98e-884bacb9e9bd","216497","winter","1:30:00 PM","3:20:00 PM","True","False","True","False","False","Gates100","landay","James Landay","[""landay"", ""jiannaso""]"
"da727c2e-c350-4763-982b-c9e2dc9207ea","211164","winter","12:30:00 PM","1:20:00 PM","True","False","True","False","False","200-002","gretzky","Jay Borenstein","[""gretzky"", ""jtieshue"", ""ehiguera"", ""fedez"", ""amohamdy"", ""elee0324"", ""jahchuen"", ""cathyz""]"
"e5ca1688-ed85-49d8-8c08-86de95e06c55","211164","spring","12:30:00 PM","1:20:00 PM","True","False","True","False","False","Departmental Room","gretzky","Jay Borenstein","[""gretzky"", ""jdkula"", ""jtieshue"", ""fedez"", ""cathyz""]"
"86f0ed55-ed18-4912-9526-30bd8882547c","221525","fall","4:30:00 PM","5:20:00 PM","False","False","False","True","False","Hewlett Teaching Center Rm 101","mbernst","Michael Bernstein","[""mbernst"", ""lsean"", ""jmarkel"", ""sotoudeh""]"
"1e83e552-9b22-43d3-bbd0-5ac4eb03dde6","221525","spring","10:30:00 AM","11:20:00 AM","False","True","False","False","False","Departmental Room","lsean","Sean Liu","[""lsean"", ""gillespl"", ""akshat98"", ""yujiet1""]"
"377d4a00-29d6-42e7-af72-29e065296026","224857","spring","10:30:00 AM","11:20:00 AM","False","True","False","False","False","60-109","gillespl","Lauren Gillespie","[""lsean"", ""gillespl""]"
"0df12ba1-299a-440f-a4d5-9c85f4299389","105715","fall","4:30:00 PM","5:50:00 PM","True","False","False","False","False","380-380C","sahami","Mehran Sahami","[""sahami"", ""jasrod"", ""elee0324"", ""baumanl""]"
"ff9129fe-19de-42bb-81f0-2d4b8216cce9","105715","winter","4:30:00 PM","5:50:00 PM","True","False","False","False","False","Gates B12","sahami","Mehran Sahami","[""sahami"", ""jasrod"", ""luciam"", ""baumanl""]"
"279004d0-d482-459d-9e3b-794079fdb5f5","105715","spring","4:30:00 PM","5:50:00 PM","True","False","False","False","False","STLC 114","sahami","Mehran Sahami","[""sahami"", ""jasrod"", ""luciam"", ""baumanl""]"
"6f992c0d-7c6d-431f-8767-1096f02db260","217674","winter","4:30:00 PM","5:20:00 PM","False","False","True","False","False","Gates B12","sahami","Mehran Sahami","[""sahami"", ""jasrod"", ""luciam"", ""baumanl""]"
"1974d274-1d8e-4c2d-940e-c1b5a3b67114","105725","winter","12:00:00 PM","1:20:00 PM","False","True","False","True","False","Gates B1","rfedkiw","Ron Fedkiw","[""kevli016"", ""demiguo"", ""domens"", ""dansj"", ""maxfit"", ""rfedkiw""]"
"117bc764-130f-4f63-91b4-37b358c2d00f","209311","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Departmental Room","gretzky","Jay Borenstein","[""gretzky"", ""jchens"", ""aroram8"", ""khsu18""]"
"94ceb4a1-f253-44ba-a69d-7da609a20733","209312","spring","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Hewlett Teaching Center 102","gretzky","Jay Borenstein","[""gretzky"", ""schlager"", ""jchens"", ""ahdahl"", ""aroram8""]"
"c2679f5c-0983-4cad-8246-2f9c5ec230eb","223754","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Skilling Auditorium","uun","David Mazieres","[""uun"", ""joshcho"", ""swads"", ""senyu"", ""michcat"", ""etalius"", ""aselvara""]"
"1a03c153-c272-4199-9d4b-8717e8e56eeb","220584","winter","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Gates B3","kunle","Oyekunle Olukotun","[""stanfurd"", ""kunle""]"
"84525bf1-fe95-4a2c-922b-5ce81499071f","105730","fall","1:30:00 PM","2:50:00 PM","True","False","True","False","False","NVIDIA Auditorium","dorsa","Dorsa Sadigh","[""psl"", ""dorsa"", ""muj"", ""skaramch"", ""jwhughes"", ""shailk"", ""drewkaul"", ""npbecker"", ""avelu"", ""amritapv"", ""igao"", ""thankyou"", ""mstratta"", ""kawin"", ""poesia"", ""samlowe""]"
"a80dfc3e-17d8-4eaa-89a3-935e053c29f9","105730","spring","10:30:00 AM","12:20:00 PM","True","False","True","False","False","NVIDIA Auditorium","sanmi","Sanmi Koyejo","[""charikar"", ""mnkwon"", ""sanmi"", ""mtchapmi"", ""zuyi"", ""samar99"", ""dshin7"", ""avelu"", ""igao"", ""asingh13"", ""alee2022"", ""abadrina"", ""yilinwu"", ""maxfit"", ""sanjari4"", ""xl99"", ""rishia"", ""arvind98""]"
"8b0b0641-8e69-49e6-99c2-ea96c53fd4e6","105730","summer","4:30:00 PM","6:15:00 PM","False","True","False","True","False","Skilling Auditorium","mamjad","Jehangir Amjad","[""mamjad"", ""abadrina""]"
"cd159300-0775-4092-a718-85fcac7cf5d5","105736","winter","3:00:00 PM","4:20:00 PM","True","False","True","False","False","Gates B1","khatib","Oussama Khatib","[""devmalya"", ""wmchong"", ""apiedra"", ""wguo95"", ""bokim"", ""khatib""]"
"9aced7f9-3cc8-4725-94ac-d4b5cf232a55","224864","winter","5:30:00 PM","6:20:00 PM","False","True","False","True","False","260-113","diyiy","Diyi Yang","[""diyiy"", ""katezhou"", ""wennaqin""]"
"569dbc17-24e8-40e5-ad41-3487155f2eaf","120904","winter","4:30:00 PM","5:50:00 PM","False","True","False","True","False","NVIDIA Auditorium","manning","Christopher Manning","[""manning"", ""cpenelto"", ""muj"", ""hhanley"", ""julianyg"", ""siyanli"", ""shailk"", ""drewkaul"", ""sauren"", ""ericsf"", ""igao"", ""johnhew"", ""isabelvp"", ""chrisglc"", ""huangdh"", ""rdesai2"", ""poesia"", ""swastika"", ""xlisali"", ""anujnag"", ""hliu99"", ""esui"", ""xyang123"", ""xniac"", ""manasis"", ""chenyuz"", ""anshk"", ""tathagat"", ""abhinavg""]"
"52f175db-d606-4072-9b86-439f934c7100","224259","spring","4:30:00 PM","5:50:00 PM","True","False","True","False","False","Gates B1","khausman","Karol Hausman","[""rafailov"", ""dilip"", ""cbfinn"", ""szk"", ""anniexie"", ""joelmax"", ""reginalw"", ""jyang27"", ""anshk"", ""khausman""]"
