"id","course_id","quarter","start_time","end_time","monday","tuesday","wednesday","thursday","friday","location","primary_instructor_id","primary_instructor_name","instructors"
"9483bccd-8726-49d6-9e25-60f1aa892dbc","208532","winter","3:00:00 PM","4:20:00 PM","True","False","True","False","True","Bishop Auditorium","cbl","Cynthia Lee","[""cbl"", ""cggao"", ""grantmcc"", ""lorirr"", ""ophirh10"", ""jech"", ""ragashe"", ""nshaheed"", ""xl99"", ""yechen9"", ""yipengl"", ""rqwang"", ""yurensun"", ""chihjung"", ""wzhai702"", ""waxia"", ""xs15""]"
"aa69c356-27fe-4f0c-b218-24be28601e59","206997","spring","10:30:00 AM","11:20:00 AM","True","False","True","False","True","380-380D","bdconrad","Brian Conrad","[""bdconrad"", ""srliu""]"
"8143e510-df25-4df4-ba45-8c88e5f2f145","207645","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Lathrop 180","jialu512","Jialu Streeter","[""jialu512""]"
"8c978d1c-d857-485a-bfb7-a0bf7d3e5a4b","220663","spring","10:30:00 AM","12:20:00 PM","True","False","True","False","False","Lathrop 299","dansomen","Dan Somen","[""dansomen"", ""blakemj"", ""sguerrer""]"
"07491eee-703b-4416-90b9-86259045c63a","224122","fall","4:30:00 PM","5:50:00 PM","False","True","False","True","False","STLC 118","kedart","Kedar Shriram Tatwawadi","[""tsachy"", ""kedart"", ""tpulkit""]"
"f0930f21-e6b9-4522-a440-e2c76938e013","203336","fall","9:30:00 AM","11:20:00 AM","False","False","True","False","False","Alway Building, Room M114","kcobb","Kristin Sainani","[""kcobb"", ""flara""]"
"25ceff94-b63e-4bda-b285-eee4a4438c28","202933","spring","4:30:00 PM","5:50:00 PM","False","True","False","False","False","Allen Annex 101X","rdasher","Richard Dasher","[""rdasher""]"
"4df82c35-bd3a-4103-84ee-8f2f1f01dae5","204034","fall","1:30:00 PM","2:50:00 PM","True","False","True","False","False","260-113","landy","Joshua Landy","[""lmhobbs"", ""ikeren"", ""gdule"", ""peacocke"", ""landy""]"
"5408c53a-7be8-46f9-91ff-c32b1af3581e","215942","fall","3:00:00 PM","4:20:00 PM","False","True","False","True","False","Shriram 104","rondror","Ron Dror","[""rondror"", ""hsjeon"", ""armaun"", ""yek1354"", ""tsaucedo"", ""dnagaraj""]"
"159ae292-2406-40b7-9218-ca37d8c1c942","104678","winter","10:30:00 AM","11:50:00 AM","False","True","False","True","False","300-300","pcm1","Paul McIntyre","[""pcm1""]"
"fd315a2e-7eae-41e1-8d9b-2ec117d29d4b","214484","winter","9:30:00 AM","11:20:00 AM","False","True","False","True","False","Cemex Auditorium","mgduggan","Mark Duggan","[""tendall"", ""mgduggan"", ""rusch146""]"
"94179fa6-4f29-4747-8573-559d5477f179","221352","winter","3:30:00 PM","5:20:00 PM","True","False","True","False","False","Li Ka Shing Center, room 130","milanab","Milana Trounce","[""milanab"", ""mlvicini"", ""ange1ine"", ""ajpat""]"
"aeb7bb30-213f-495b-8740-cc1492dccecb","123782","spring","9:30:00 AM","10:20:00 AM","True","True","True","True","True","Bishop Auditorium","gwalther","Guenther Walther","[""sophialu"", ""samyak"", ""jwl2000"", ""ledal"", ""gwalther""]"
"66f76607-e212-41fc-9633-c97771eb2ae8","213255","winter","1:30:00 PM","3:20:00 PM","True","False","True","False","False","McCullough 130","irfisher","Ian Fisher","[""ysuzuki1"", ""irfisher""]"
"bfc520be-7ee3-4677-b755-773dc59c8b8e","224534","fall","4:30:00 PM","5:50:00 PM","False","False","True","False","False","370-370","jweinst","Jeremy Weinstein","[""mnobles"", ""jweinst""]"
"39c449eb-34cd-4c09-98ea-48c127d2a9d2","222331","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","320-241","mlapotre","Mathieu Lapotre","[""mcmarvin"", ""mlapotre""]"
"e6471b8c-1053-4450-a318-9345fa8080be","206810","fall","6:00:00 PM","7:20:00 PM","False","True","False","True","False","STLC 114","santucci","Andreas Santucci","[""santucci"", ""tomasbos"", ""peytavin"", ""jajoo98"", ""rishu""]"
"8f490951-cb9e-43b6-af90-60de06b7c48d","122242","fall","3:00:00 PM","4:20:00 PM","True","False","True","False","False","370-370","declan","Declan Thompson","[""bassett"", ""bsparkes"", ""declan"", ""stilto01"", ""kemmann""]"
"bf56aeca-cc79-48cb-87f8-ca0e82708752","224580","fall","1:30:00 PM","2:50:00 PM","False","True","False","True","False","370-370","kmcmanus","Kelly McManus","[""martinsg"", ""ksburke"", ""eveidis"", ""deleo"", ""samjlee"", ""dludeke"", ""aminondo"", ""komalk"", ""mswati"", ""fukamit"", ""kmcmanus""]"
"190dee90-4813-4580-af2d-6d603ee4ce62","115056","winter","10:30:00 AM","11:20:00 AM","True","True","True","True","False","380-380W","kollmann","Nancy Kollmann","[""aruuke94"", ""kollmann""]"
"71169c23-535d-41a3-a1a5-37f13f39966e","223319","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","McCullough 126","zakird","Zakir Durumeric","[""gerryw"", ""zakird""]"
"752a2120-3513-4ad5-9856-21878f3d6d77","223457","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","McCullough 115","ngoodman","Noah Goodman","[""benpry"", ""ngoodman""]"
"f8c7defd-9f52-46ba-803f-2dabb3aafa3b","202124","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Y2E2 111","freyberg","David Freyberg","[""mdecker9"", ""ckshita"", ""freyberg""]"
"3a33e092-e5a8-4f37-bccf-2322a1835b05","206896","spring","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Hewlett Teaching Center 201","endy","Drew Endy","[""jbrophy"", ""nalyafei"", ""noahf"", ""emily0"", ""edkono"", ""vmehta19"", ""krevels"", ""endy""]"
"a12c5619-32a6-4cee-a679-9f59ddef65ad","129668","winter","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Gates B12","iazevedo","Ines Azevedo","[""boydz"", ""alexemar"", ""jmmendil"", ""lou"", ""iazevedo""]"
"942d6299-e6a0-4df7-adb7-563f4a35b477","210326","spring","9:30:00 AM","10:20:00 AM","True","False","True","False","False","Departmental Room","endy","Drew Endy","[""aengel"", ""gevomkr"", ""vartikam"", ""endy""]"
"b70732d5-7dac-4dc4-9224-88d780fd291b","224314","spring","10:00:00 AM","4:00:00 PM","False","False","False","True","False","AGASSIZ 10 (Hopkins)","bblock","Barbara Block","[""spalumbi"", ""davecade"", ""aed41"", ""cpagniel"", ""bblock"", ""shailij""]"
"384655a0-7349-47c0-ad46-82c6ec1fe243","122849","fall","9:00:00 AM","10:20:00 AM","False","True","False","True","False","200-002","jfearon","James Fearon","[""jfearon"", ""aspikol"", ""jbate"", ""speters9"", ""maemac""]"
"2121741e-2c64-42eb-bef3-5c32adbce745","221395","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","True","Cemex Auditorium","jweinst","Jeremy Weinstein","[""sahami"", ""reich"", ""kotov"", ""joyachen"", ""dludeke"", ""ak33"", ""lpistol"", ""adrazen"", ""evanir"", ""baom"", ""khattmu"", ""ewisner"", ""bitter"", ""ekorkmaz"", ""jdeasy3"", ""aminsk"", ""asvinod"", ""yilinwu"", ""sj99"", ""gwalker3"", ""jweinst""]"
"5c739af2-f527-40bb-b036-28e4361eecd4","103904","fall","12:00:00 PM","1:20:00 PM","False","True","False","True","False","STLC 105","lhesse","Lambertus Hesselink","[""jpwilde"", ""mowu"", ""zym9426"", ""lhesse""]"
"2fdf27c2-77ac-4465-a8b8-71ba2f0c7064","120686","fall","3:00:00 PM","4:20:00 PM","False","True","False","True","False","200-303","cleoc","Cleo Condoravdi","[""azaitsu"", ""cleoc""]"
"ebf46617-a51c-4e93-b77b-da61d44136a3","216488","spring","10:30:00 AM","12:20:00 PM","False","True","False","True","False","GSB Patterson 101","ctpal","Christine Chee","[""ctpal""]"
"525fabd6-35de-470c-808b-0b1697561fbb","203386","winter","10:30:00 AM","11:50:00 AM","False","True","False","True","False","370-370","judy","Judith Goldstein","[""aliciarc"", ""dtchaouc"", ""mariami"", ""judy""]"
"1eb9099f-a9e4-439a-aa17-039395aba22a","105672","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Gates B1","kjolstad","Fredrik Kjoelstad","[""owhsu"", ""swads"", ""tigu"", ""rohany"", ""elin24"", ""kjolstad""]"
"5bfa904f-8c11-4eff-aaf5-dffd2b32c365","122269","fall","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Hewlett Teaching Center 200","bkcoyne","Brian Coyne","[""bkcoyne"", ""dslate"", ""prachpan"", ""mejiaj"", ""kevinsli"", ""aminsk"", ""cvm89""]"
"a780cae6-5955-478c-8326-9e9e4c84e656","210933","spring","1:30:00 PM","3:20:00 PM","True","False","False","False","False","500-106","liliu","Li Liu","[""liliu"", ""jieshen9""]"
"9de2a60f-b086-4aa7-aff8-c6a792717c30","117022","winter","8:30:00 AM","10:20:00 AM","True","False","True","False","False","Lathrop 299","grosston","Gregory Rosston","[""grosston""]"
"3fa41490-c29b-4906-969f-cc9991a4e3cb","220425","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","160-127","bhgood","Benjamin Good","[""bhgood""]"
"86ce34a1-a8c3-44fe-a9fd-7d26e934d383","205497","spring","5:30:00 PM","8:20:00 PM","False","False","True","False","False","McMurtry Art Building Oshman","ushaiyer","Usha Iyer","[""dholton"", ""jmakary"", ""ushaiyer""]"
"95f50030-8793-4e1c-b3b8-3fd9aff3657e","204995","fall","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Hewlett Teaching Center 201","ksweiss","Kathryn Stoner","[""ksweiss"", ""abelo"", ""madalton"", ""hfolsz""]"
"fa079c1b-d179-48c9-9caf-34327504a932","220322","spring","3:00:00 PM","4:20:00 PM","False","True","False","True","False","200-002","grusky","David Grusky","[""grusky""]"
"60d90b37-aa18-4dc1-b8e2-bd5f2514ea32","216240","spring","3:00:00 PM","4:20:00 PM","True","False","True","False","True","Huang Engineering Center 18","damicos","Simone D'Amico","[""damicos"", ""snlowe"", ""masonmc""]"
"648bdd6a-d334-4f18-93b0-4989a69f1bb3","117393","fall","9:00:00 AM","10:20:00 AM","False","True","False","True","False","380-380F","jluk","Jonathan Luk","[""jluk"", ""epsteine""]"
"ad83d102-df40-4024-9809-35261767b61d","219361","winter","9:30:00 AM","10:20:00 AM","True","False","True","False","False","Sequoia Hall 200","kredhors","Kristy Red-Horse","[""kredhors""]"
"4e247720-1238-442c-8cde-9927de25f344","224779","winter","10:30:00 AM","11:50:00 AM","False","True","False","True","False","200-305","jillj","Jill Covington","[""thirwin"", ""jillj""]"
"ee9dc554-093f-4017-90e1-e981c84ad832","124062","fall","1:30:00 PM","2:50:00 PM","False","True","False","True","False","160-321","hazelm","Hazel Markus","[""pacific"", ""jyifang"", ""csteele"", ""hazelm""]"
"200fb491-5ab5-46d6-ac7e-9f662ef3590a","217026","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","McCullough 122","arkaa","Arka Adhikari","[""arkaa"", ""jiyunp""]"
"c1dea20a-4bfa-45a3-bb35-89d2cc00bd2e","124797","spring","10:30:00 AM","12:20:00 PM","True","False","True","False","False","Thornton 211","jfreese","Jeremy Freese","[""jfreese""]"
"3c6d6ffd-33ff-4336-9872-cfbe0cb7201a","207979","spring","10:00:00 AM","11:20:00 AM","False","True","False","True","False","Departmental Room","jdegen","Judith Degen","[""wsclapp"", ""jdegen""]"
"ee0087a3-1098-4591-9bdb-623e3b51d1e1","122595","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","STLC 115","seclark1","Susan Clark","[""seclark1""]"
"12cb1675-b833-4b82-a0a2-d5eba0965bc6","221977","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Bishop Auditorium","ksweiss","Kathryn Stoner","[""ksweiss""]"
"948b023a-e853-42ad-ae4a-504c86ce917d","104316","spring","5:30:00 PM","7:20:00 PM","False","True","False","False","False","380-380D","vadim","Vadim Khayms","[""tbrink"", ""leqizeng"", ""vadim""]"
"be4228ad-cb6c-45c8-8ba4-192943afe7d6","207268","winter","2:30:00 PM","3:20:00 PM","True","False","True","False","False","Mitchell Earth Sciences A65","mukerji","Tapan Mukerji","[""mukerji"", ""jhchung1""]"
"b54fa8f7-f283-409c-bdd2-dcdaaed70bf5","201414","winter","4:30:00 PM","5:50:00 PM","False","True","False","True","False","STLC 104","dghanta","Druthi Ghanta","[""mpsnyder"", ""rheller"", ""dghanta"", ""aneeqa""]"
"7cfbda9d-0ff3-4762-bceb-89f4358d613f","122158","winter","11:30:00 AM","1:20:00 PM","True","False","True","False","False","260-113","gptaylor","Greg Wong-Taylor","[""gptaylor"", ""cxluo"", ""rls4716""]"
"9daf04c2-27c0-4bdc-b47d-d31a0891f874","129098","winter","11:30:00 AM","12:20:00 PM","True","False","True","False","True","Y2E2 111","dfong","Derek Fong","[""dfong""]"
"e4688719-dbc9-47bd-a7ac-8c3773ba1bc1","103877","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","Thornton 210","shanhui","Shanhui Fan","[""shanhui""]"
"71eb3e7c-5a4d-4396-a330-fea55213db9b","224223","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","200-205","saldivar","Ramon Saldivar","[""lgillett"", ""alanbv"", ""pmoya"", ""saldivar""]"
"0e4224cb-0049-40af-8b82-4fd908b94b34","221569","spring","3:00:00 PM","4:20:00 PM","True","False","True","False","False","Hewlett Teaching Center 102","lytan","Li-Yang Tan","[""lytan"", ""gblanc""]"
"180a7c00-f0dc-4e0f-8f6b-e5c8a2e57a36","211405","spring","5:30:00 PM","8:20:00 PM","False","False","True","False","False","370-370","snmiw","Steve Weinstein","[""sblank"", ""ajstorch"", ""snmiw""]"
"5586044b-9a39-49e0-bbe7-2a143a102ad6","204339","winter","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Y2E2 253","caf","Christopher Francis","[""caf""]"
"95ea07b2-298e-4276-81ad-35e2f002349d","224727","summer","3:00:00 PM","4:20:00 PM","True","False","False","False","False","Shriram 108","wangbo","Bo Wang","[""clowe"", ""wangbo"", ""ck9898""]"
"dac5166e-c31f-4533-b920-974c0c01ab3f","120795","fall","1:30:00 PM","4:20:00 PM","True","False","False","False","False","160-129","manning","Christopher Manning","[""manning""]"
"fe6090fd-b291-4ecf-b056-599f47d5393a","112034","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","True","160-127","hcheller","H Heller","[""jzeitzer"", ""mourrain"", ""nagys"", ""hcheller""]"
"4c610224-2ed7-4363-a2b8-0b972ffb5d7b","224608","spring","10:30:00 AM","11:20:00 AM","True","False","True","False","True","320-241","aleslieb","Andrew Leslie","[""fscutt"", ""aleslieb""]"
"67045723-2485-46a9-a6bc-0b80755413c4","103678","fall","9:30:00 AM","10:20:00 AM","True","False","True","False","True","Hewlett Teaching Center 103","quacks","Alfred Spormann","[""quacks""]"
"ab925eef-1d9f-4368-a907-7c345d40569f","117257","winter","9:30:00 AM","10:20:00 AM","True","False","True","False","True","380-380C","lexing","Lexing Ying","[""lexing"", ""taylor13""]"
"849b6ac1-b307-40ab-9135-eca41b0f24c8","218103","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","Econ 139","ibarrac","Clare Ibarra","[""ibarrac"", ""mcalvob""]"
"5f91ee20-0203-4d35-b057-9838d3e12740","103141","winter","10:30:00 AM","11:50:00 AM","True","False","True","False","True","530-127","cfarhat","Charbel Farhat","[""cfarhat"", ""kathycao""]"
"39a6712c-ebea-472b-b9db-35f966da4f9d","223406","summer","10:30:00 AM","11:50:00 AM","True","False","True","False","False","STLC 115","chungjae","Jae Chung","[""chungjae""]"
"4bec94d0-a0b2-4dd2-85e3-a8df42d3ae7c","224981","summer","1:30:00 PM","4:00:00 PM","False","True","False","True","False","Hewlett Teaching Center Rm 101","vvelez07","Vannessa Velez","[""vvelez07""]"
"d2b93701-ee40-4455-8652-48d8ce4c9dbb","203106","spring","1:30:00 PM","2:20:00 PM","True","False","True","False","True","Y2E2 111","dustinms","Dustin Schroeder","[""shreya07"", ""dustinms""]"
"1c159e48-954f-4116-919a-135e161f424e","201210","spring","4:30:00 PM","6:20:00 PM","False","False","False","True","False","GSB Patterson 102","jmakower","Josh Makower","[""darkside"", ""denend"", ""poojap1"", ""kaylin"", ""zedmonds"", ""jmakower"", ""sharonml""]"
"7e118592-80f7-4b9c-a403-721fa360f391","105705","winter","12:30:00 PM","1:20:00 PM","True","False","True","False","True","Departmental Room","gretzky","Jay Borenstein","[""gretzky"", ""jtieshue"", ""ehiguera"", ""fedez"", ""amohamdy"", ""elee0324"", ""jahchuen"", ""cathyz""]"
"76a3c096-661f-4b75-936d-d37f06482532","209505","spring","1:30:00 PM","2:20:00 PM","True","False","True","False","True","320-105","jkw1","Jane Willenbring","[""esper"", ""jkw1""]"
"c48573a4-28dd-489f-9f8e-bc977c05142d","220986","fall","1:30:00 PM","2:50:00 PM","True","False","True","False","False","370-370","katya","Katherine Jolluck","[""katya"", ""hjohnst"", ""alstock""]"
"ced8b85d-1d39-4043-bde3-c38eba2ede73","104866","winter","1:30:00 PM","2:50:00 PM","False","True","False","True","False","Hewlett Teaching Center 201","esgs","Eric Shaqfeh","[""esgs"", ""valent1"", ""nandan99"", ""ka99""]"
"d4074f98-9edf-45b2-9529-38146538480c","112778","spring","10:30:00 AM","11:50:00 AM","False","True","False","True","False","460-429","netz","Reviel Netz","[""netz""]"
"ca1ea257-ef10-4c98-95fa-bc0ba786e8dd","217198","summer","12:00:00 PM","1:50:00 PM","True","False","True","False","False","160-127","jgrimmer","Justin Grimmer","[""jgrimmer"", ""tmustafa""]"
"015498df-c1f7-49fa-bd77-083806259bdc","222868","winter","1:30:00 PM","2:50:00 PM","True","False","True","False","False","60-108","nhaber","Nick Haber","[""nhaber""]"
"44e5935d-d3f3-43cb-8d77-e911b4b907d8","103119","spring","9:00:00 AM","10:20:00 AM","False","True","False","True","False","100-101K","lele","Sanjiva Lele","[""lele""]"
"80f6a460-f8d9-4838-8e24-f847d0afe135","224728","spring","3:00:00 PM","4:20:00 PM","False","True","False","True","False","260-007","vitercik","Ellen Vitercik","[""vitercik""]"
